ID,CommunityID,Bidoffer ,RichnessIndex,Proportion,AveSizePlot,Area,Plots,YoungFarmer,OldFarmer,Age,Male ,Female ,PriceHa,PricePlot,Averagesizeplot,SmallPlot,LargePlot,CWRhotspotgenus,Elevation,TransactionCost,Ecoregion1,Ecoregion2,Community ,nonGMA,GMA ,SmallFarms,FarmSize,VignaUnguiculata,VignaJuncea,EleusineCoracana,PennisetumPurpureum,SorghumBicolar ,SolanumIncanum,EleusineIndica ,Cucumis Zeyheri,OryzaLongistaminata,Richness
307,C17,550.2,5,1.9,0.7,2,3,0,1,54,1,0,275.1,183.4,0.67,1,0,1,1250,137.6,0,1,17,0,1,0,2.25,0,0,1,1,1,1,1,0,1,7
308,C17,275.1,5,66.7,4.0,8,2,0,1,34,1,0,34.39,137.55,4,0,1,1,1250,68.8,0,1,17,0,1,1,1.75,0,0,1,1,1,1,1,0,1,7
309,C17,88,5,16.7,1.0,2,2,0,1,38,1,0,44.02,44.02,1,0,1,1,1250,22,0,1,17,0,1,1,2,0,0,1,1,1,1,1,0,1,7
310,C17,91.7,5,11.8,0.7,2,3,0,1,40,0,1,45.85,30.57,0.67,1,0,1,1250,22.9,0,1,17,0,1,1,1.5,0,0,1,1,1,1,1,0,1,7
311,C17,91.7,5,33.3,0.5,2,4,1,0,51,1,0,45.85,22.93,0.5,1,0,1,1250,22.9,0,1,17,0,1,1,2,0,0,1,1,1,1,1,0,1,7
312,C17,45.9,5,50.0,0.3,1,3,0,1,26,1,0,45.85,15.28,0.33,1,0,1,1250,11.5,0,1,17,0,1,1,1.5,0,0,1,1,1,1,1,0,1,7
313,C17,47.7,5,25.0,0.4,2,5,0,1,35,0,1,23.84,9.54,0.4,1,0,1,1250,11.9,0,1,17,0,1,1,2,0,0,1,1,1,1,1,0,1,7
314,C17,82.5,5,10.0,0.5,1,2,0,1,46,1,0,82.53,41.27,0.5,1,0,1,1250,20.6,0,1,17,0,1,1,0,0,0,1,1,1,1,1,0,1,7
315,C17,229.3,5,37.5,0.5,3,6,0,1,38,1,0,76.42,38.21,0.5,1,0,1,1250,57.3,0,1,17,0,1,1,1.5,0,0,1,1,1,1,1,0,1,7
316,C17,91.7,5,33.3,0.3,1,3,0,1,32,0,1,91.7,30.57,0.33,1,0,1,1250,22.9,0,1,17,0,1,1,0.5,0,0,1,1,1,1,1,0,1,7
317,C17,183.4,5,20.0,0.5,1,2,0,1,24,1,0,183.4,91.7,0.5,1,0,1,1250,45.9,0,1,17,0,1,0,2.5,0,0,1,1,1,1,1,0,1,7
318,C17,110,5,20.0,0.5,2,4,0,1,30,1,0,55.02,27.51,0.5,1,0,1,1250,27.5,0,1,17,0,1,1,1.5,0,0,1,1,1,1,1,0,1,7
319,C17,114.6,5,30.0,1.5,3,2,0,1,30,1,0,38.21,57.31,1.5,0,1,1,1250,28.7,0,1,17,0,1,1,2,0,0,1,1,1,1,1,0,1,7
320,C17,165.1,5,50.0,0.8,0.8,1,0,1,39,1,0,220.08,165.06,0.75,1,0,1,1250,41.3,0,1,17,0,1,1,1.75,0,0,1,1,1,1,1,0,1,7
321,C17,110,5,50.0,0.5,0.5,1,0,1,36,1,0,220.08,110.04,0.5,1,0,1,1250,27.5,0,1,17,0,1,1,1.5,0,0,1,1,1,1,1,0,1,7
322,C17,220.1,5,40.0,1.0,1,1,1,0,56,1,0,220.08,220.08,1,0,1,1,1250,55,0,1,17,0,1,1,1.75,0,0,1,1,1,1,1,0,1,7
323,C17,110,5,40.0,0.5,0.5,1,0,1,30,1,0,220.08,110.04,0.5,1,0,1,1250,27.5,0,1,17,0,1,1,2,0,0,1,1,1,1,1,0,1,7
324,C17,55,5,25.0,0.3,0.3,1,0,1,28,1,0,220.08,55.02,0.25,1,0,1,1250,13.8,0,1,17,0,1,0,2.25,0,0,1,1,1,1,1,0,1,7
325,C17,110,5,40.0,0.5,0.5,1,1,0,40,1,0,220.08,110.04,0.5,1,0,1,1250,27.5,0,1,17,0,1,1,1.5,0,0,1,1,1,1,1,0,1,7
326,C17,55,5,25.0,0.3,0.3,1,0,1,30,1,0,220.08,55.02,0.25,1,0,1,1250,13.8,0,1,17,0,1,1,2,0,0,1,1,1,1,1,0,1,7
327,C17,110,5,40.0,0.5,0.5,1,0,1,32,1,0,220.08,110.04,0.5,1,0,1,1250,27.5,0,1,17,0,1,1,1,0,0,1,1,1,1,1,0,1,7
328,C17,45.9,5,15.0,0.3,0.8,3,1,0,45,1,0,61.13,15.28,0.25,1,0,1,1250,11.5,0,1,17,0,1,1,1.5,0,0,1,1,1,1,1,0,1,7
329,C17,45.9,5,15.0,0.3,0.8,3,1,0,35,1,0,61.13,15.28,0.25,1,0,1,1250,11.5,0,1,17,0,1,1,1.5,0,0,1,1,1,1,1,0,1,7
330,C17,36.7,5,5.0,0.3,0.5,2,0,1,71,0,1,73.36,18.34,0.25,1,0,1,1250,9.2,0,1,17,0,1,1,2,0,0,1,1,1,1,1,0,1,7
331,C17,36.7,5,25.0,0.3,1,4,0,1,25,1,0,36.68,9.17,0.25,1,0,1,1250,9.2,0,1,17,0,1,1,2,0,0,1,1,1,1,1,0,1,7
332,C17,45.9,5,37.5,0.3,0.8,3,1,0,41,1,0,61.13,15.28,0.25,1,0,1,1250,11.5,0,1,17,0,1,1,2,0,0,1,1,1,1,1,0,1,7
333,C17,45.9,5,8.3,1.0,1,1,0,1,46,1,0,45.85,45.85,1,0,1,1,1250,11.5,0,1,17,0,1,1,2,0,0,1,1,1,1,1,0,1,7
334,C17,137.6,5,40.0,0.3,2,8,0,1,46,0,1,68.78,17.19,0.25,1,0,1,1250,34.4,0,1,17,0,1,0,2.5,0,0,1,1,1,1,1,0,1,7
335,C18,917,3,71.4,1.3,5,4,0,1,65,1,0,183.4,229.25,1.25,0,1,1,1225,229.3,0,1,18,0,1,1,1.75,0,0,1,1,0,0,0,0,0,1
336,C18,183.4,3,40.0,0.3,2,8,0,1,48,1,0,91.7,22.93,0.25,1,0,1,1225,45.9,0,1,18,0,1,0,2.5,0,0,1,1,0,0,0,0,0,1
337,C18,137.6,3,50.0,0.3,2,8,0,1,62,1,0,68.78,17.19,0.25,1,0,1,1225,34.4,0,1,18,0,1,1,2,0,0,1,1,0,0,0,0,0,1
338,C18,91.7,3,20.0,0.3,1,4,1,0,36,1,0,91.7,22.93,0.25,1,0,1,1225,22.9,0,1,18,0,1,0,3,0,0,1,1,0,0,0,0,0,1
339,C18,183.4,3,60.0,0.3,3,12,0,1,48,0,1,61.13,15.28,0.25,1,0,1,1225,45.9,0,1,18,0,1,1,2,0,0,1,1,0,0,0,0,0,1
340,C18,183.4,3,66.7,1.0,2,2,0,1,52,1,0,91.7,91.7,1,0,1,1,1225,45.9,0,1,18,0,1,0,6.25,0,0,1,1,0,0,0,0,0,1
341,C18,366.8,3,40.0,1.0,2,2,0,1,38,1,0,183.4,183.4,1,0,1,1,1225,91.7,0,1,18,0,1,0,2.5,0,0,1,1,0,0,0,0,0,1
342,C18,275.1,3,85.7,1.0,6,6,0,1,38,0,1,45.85,45.85,1,0,1,1,1225,68.8,0,1,18,0,1,1,1.5,0,0,1,1,0,0,0,0,0,1
343,C18,275.1,3,66.7,1.0,2,2,1,0,42,0,1,137.55,137.55,1,0,1,1,1225,68.8,0,1,18,0,1,1,0.75,0,0,1,1,0,0,0,0,0,1
344,C18,13.8,3,16.7,1.0,1,1,0,1,35,1,0,13.76,13.76,1,0,1,1,1225,3.4,0,1,18,0,1,0,2.75,0,0,1,1,0,0,0,0,0,1
345,C18,18.3,3,25.0,1.0,2,2,1,0,48,1,0,9.17,9.17,1,0,1,1,1225,4.6,0,1,18,0,1,1,1.25,0,0,1,1,0,0,0,0,0,1
346,C18,27.5,3,30.0,1.2,2.4,2,1,0,47,1,0,11.46,13.76,1.2,0,1,1,1225,6.9,0,1,18,0,1,0,2.5,0,0,1,1,0,0,0,0,0,1
347,C18,27.5,3,25.0,1.0,2,2,0,1,46,0,1,13.76,13.76,1,0,1,1,1225,6.9,0,1,18,0,1,0,3,0,0,1,1,0,0,0,0,0,1
348,C18,27.5,3,28.6,0.5,2,4,0,1,48,1,0,13.76,6.88,0.5,1,0,1,1225,6.9,0,1,18,0,1,0,7.5,0,0,1,1,0,0,0,0,0,1
349,C18,27.5,3,33.3,1.0,2,2,0,1,71,1,0,13.76,13.76,1,0,1,1,1225,6.9,0,1,18,0,1,0,3.75,0,0,1,1,0,0,0,0,0,1
350,C18,45.9,3,50.0,1.0,2,2,0,1,33,1,0,22.93,22.93,1,0,1,1,1225,11.5,0,1,18,0,1,0,2.5,0,0,1,1,0,0,0,0,0,1
351,C18,458.5,3,33.3,1.0,2,2,1,0,40,1,0,229.25,229.25,1,0,1,1,1225,114.6,0,1,18,0,1,0,3.25,0,0,1,1,0,0,0,0,0,1
352,C18,36.7,3,33.3,1.0,2,2,0,1,58,1,0,18.34,18.34,1,0,1,1,1225,9.2,0,1,18,0,1,0,5,0,0,1,1,0,0,0,0,0,1
353,C18,18.3,3,50.0,1.0,2,2,0,1,45,1,0,9.17,9.17,1,0,1,1,1225,4.6,0,1,18,0,1,0,4.75,0,0,1,1,0,0,0,0,0,1
354,C19,91.7,6,25.0,1.0,1,1,1,0,30,1,0,91.7,91.7,1,0,1,1,1381,22.9,0,1,19,1,0,0,16,0,0,0,1,0,0,1,0,0,2
355,C19,183.4,6,28.6,1.0,2,2,0,1,32,1,0,91.7,91.7,0,0,1,1,1381,45.9,0,1,19,1,0,0,60,0,0,0,1,0,0,1,0,0,2
356,C19,366.8,6,20.0,0.5,2,4,1,0,47,1,0,183.4,91.7,0.5,1,0,1,1381,91.7,0,1,19,1,0,0,16,0,0,0,1,0,0,1,0,0,2
357,C19,183.4,6,33.3,1.0,2,2,0,1,53,1,0,91.7,91.7,1,0,1,1,1381,45.9,0,1,19,1,0,0,135,0,0,0,1,0,0,1,0,0,2
358,C19,45.9,6,33.3,0.1,2,20,0,1,55,1,0,22.93,2.29,0.1,1,0,1,1381,11.5,0,1,19,1,0,0,120,0,0,0,1,0,0,1,0,0,2
359,C19,165.1,6,16.7,0.5,0.5,1,1,0,71,1,0,330.12,165.06,0.5,1,0,1,1381,41.3,0,1,19,1,0,0,4,0,0,0,1,0,0,1,0,0,2
360,C19,100.9,6,12.5,0.3,0.3,1,1,0,56,0,1,403.48,100.87,0.25,1,0,1,1381,25.2,0,1,19,1,0,0,10,0,0,0,1,0,0,1,0,0,2
361,C19,73.4,6,12.5,0.3,0.3,1,0,1,56,1,0,293.44,73.36,0.25,1,0,1,1381,18.3,0,1,19,1,0,0,25,0,0,0,1,0,0,1,0,0,2
362,C19,73.4,6,25.0,0.3,0.3,1,1,0,28,1,0,293.44,73.36,0.25,1,0,1,1381,18.3,0,1,19,1,0,0,4,0,0,0,0,0,0,1,0,0,2
363,C19,91.7,6,14.3,0.3,0.3,1,0,1,32,0,1,366.8,91.7,0.25,1,0,1,1381,22.9,0,1,19,1,0,0,4,0,0,0,0,0,0,1,0,0,2
364,C19,82.5,6,12.5,0.3,0.3,1,0,1,38,1,0,330.12,82.53,0.25,1,0,1,1381,20.6,0,1,19,1,0,1,0,0,0,0,0,0,0,1,0,0,2
365,C19,91.7,6,12.5,0.3,0.3,1,0,1,44,1,0,366.8,91.7,0.25,1,0,1,1381,22.9,0,1,19,1,0,0,24,0,0,0,0,0,0,1,0,0,2
366,C19,91.7,6,10.0,0.3,0.3,1,0,1,71,1,0,366.8,91.7,0.25,1,0,1,1381,22.9,0,1,19,1,0,0,8,0,0,0,0,0,0,1,0,0,2
367,C19,91.7,6,12.5,0.3,0.3,1,0,1,48,0,1,366.8,91.7,0.25,1,0,1,1381,22.9,0,1,19,1,0,0,80,0,0,0,0,0,0,1,0,0,2
368,C19,77.9,6,16.7,0.3,0.3,1,0,1,40,0,1,311.78,77.95,0.25,1,0,1,1381,19.5,0,1,19,1,0,0,5,0,0,0,0,0,0,1,0,0,2
369,C19,91.7,6,16.7,0.3,0.3,1,1,0,32,0,1,366.8,91.7,0.25,1,0,1,1381,22.9,0,1,19,1,0,0,5,0,0,0,0,0,0,1,0,0,2
370,C20,82.5,6,14.3,0.3,0.3,1,0,1,48,1,0,330.12,82.53,0.25,1,0,0,1217,20.6,0,1,20,1,0,0,10,0,0,0,0,0,0,0,0,0,0
371,C20,137.6,6,22.2,0.5,0.5,1,0,1,37,1,0,275.1,137.55,0.5,1,0,0,1217,34.4,0,1,20,1,0,0,5,0,0,0,0,0,0,0,0,0,0
372,C20,82.5,6,11.1,0.3,0.3,1,0,1,46,1,0,330.12,82.53,0.25,1,0,0,1217,20.6,0,1,20,1,0,0,7.5,0,0,0,0,0,0,0,0,0,0
373,C20,13.8,6,33.3,0.5,0.5,1,0,1,29,0,1,27.51,13.76,0.5,1,0,0,1217,3.4,0,1,20,1,0,0,2.5,0,0,0,0,0,0,0,0,0,0
374,C20,91.7,6,12.5,0.3,0.3,1,0,1,86,0,1,366.8,91.7,0.25,1,0,0,1217,22.9,0,1,20,1,0,0,2.5,0,0,0,0,0,0,0,0,0,0
375,C20,183.4,6,33.3,0.3,0.3,1,0,1,41,0,1,733.6,183.4,0.25,1,0,0,1217,45.9,0,1,20,1,0,0,2.5,0,0,0,0,0,0,0,0,0,0
376,C20,73.4,6,33.3,0.3,0.3,1,0,1,32,0,1,293.44,73.36,0.25,1,0,0,1217,18.3,0,1,20,1,0,0,5,0,0,0,0,0,0,0,0,0,0
377,C20,73.4,6,50.0,0.5,0.5,1,0,1,31,0,1,146.72,73.36,0.5,1,0,0,1217,18.3,0,1,20,1,0,1,2,0,0,0,0,0,0,0,0,0,0
378,C20,91.7,6,33.3,0.5,0.5,1,0,1,42,0,1,183.4,91.7,0.5,1,0,0,1217,22.9,0,1,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0
379,C20,91.7,6,25.0,0.5,0.5,1,0,1,24,0,1,183.4,91.7,0.5,1,0,0,1217,22.9,0,1,20,1,0,0,2.5,0,0,0,0,0,0,0,0,0,0
380,C21,91.7,5,16.7,0.5,0.5,1,0,1,48,1,0,183.4,91.7,0.5,1,0,1,1429,22.9,0,1,21,1,0,0,20,0,0,0,0,0,0,0,0,0,0
381,C21,137.6,5,25.0,0.8,0.8,1,0,1,56,1,0,183.4,137.55,0.75,1,0,1,1429,34.4,0,1,21,1,0,0,15,0,0,0,0,0,0,0,0,0,0
382,C21,183.4,5,8.3,0.5,0.5,1,0,1,50,1,0,366.8,183.4,0.5,1,0,1,1429,45.9,0,1,21,1,0,0,10,0,0,0,0,0,0,0,0,0,0
383,C21,73.4,5,33.3,0.3,0.3,1,0,1,68,0,1,293.44,73.36,0,1,0,1,1429,18.3,0,1,21,1,0,0,5,0,0,0,0,0,0,0,0,0,0
384,C21,137.6,5,50.0,0.5,0.5,1,0,1,42,0,1,275.1,137.55,0,1,0,1,1429,34.4,0,1,21,1,0,0,4,0,0,0,0,0,0,0,0,0,0
385,C21,73.4,5,33.3,0.3,0.3,1,0,1,30,1,0,293.44,73.36,0,1,0,1,1429,18.3,0,1,21,1,0,0,4,0,0,0,0,0,0,0,0,0,0
386,C21,73.4,5,25.0,0.3,0.3,1,1,0,44,1,0,293.44,73.36,0,1,0,1,1429,18.3,0,1,21,1,0,0,6,0,0,0,0,0,0,0,0,0,0
387,C21,137.6,5,66.7,0.5,0.5,1,0,1,30,1,0,275.1,137.55,0.5,1,0,1,1429,34.4,0,1,21,1,0,0,3,0,0,0,0,0,0,0,0,0,0
388,C21,458.5,5,13.3,1.0,1,1,0,1,42,0,1,458.5,458.5,1,0,1,1,1429,114.6,0,1,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0
389,C22,73.4,5,25.0,0.3,0.3,1,0,1,38,0,1,293.44,73.36,0.25,1,0,1,1358,18.3,0,1,22,1,0,0,6,0,0,0,0,0,0,1,0,0,3
390,C22,91.7,5,25.0,0.1,0.3,2,0,1,38,0,1,366.8,45.85,0.13,1,0,1,1358,22.9,0,1,22,1,0,0,84,0,0,0,0,0,0,1,0,0,3
391,C22,183.4,5,100.0,1.0,1,1,1,0,38,0,1,183.4,183.4,1,0,1,1,1358,45.9,0,1,22,1,0,0,10,0,0,0,0,0,0,1,0,0,3
392,C22,45.9,5,25.0,0.3,0.3,1,0,1,38,0,1,183.4,45.85,0.25,1,0,1,1358,11.5,0,1,22,1,0,0,60,0,0,0,0,0,0,1,0,0,3
393,C22,91.7,5,50.0,0.3,1,4,0,1,79,0,1,91.7,22.93,0.25,1,0,1,1358,22.9,0,1,22,1,0,0,68,0,0,0,0,0,0,1,0,0,3
394,C22,183.4,5,50.0,0.3,1.3,3,0,1,78,1,0,146.72,36.68,0.25,1,0,1,1358,45.9,0,1,22,1,0,0,105,0,0,0,0,0,0,1,0,0,3
395,C22,73.4,5,16.7,0.3,0.5,2,0,1,72,1,0,146.72,36.68,0.25,1,0,1,1358,18.3,0,1,22,1,0,0,70,0,0,0,0,0,0,1,0,0,3
396,C22,36.7,5,16.7,0.3,0.3,1,0,1,42,1,0,146.72,36.68,0.25,1,0,1,1358,9.2,0,1,22,1,0,0,65,0,0,0,0,0,0,1,0,0,3
397,C22,36.7,5,25.0,0.3,0.3,1,0,1,34,1,0,146.72,36.68,0.25,1,0,1,1358,9.2,0,1,22,1,0,0,120,0,0,0,0,0,0,1,0,0,3
398,C22,36.7,5,50.0,0.3,0.3,1,0,1,27,1,0,146.72,36.68,0.25,1,0,1,1358,9.2,0,1,22,1,0,0,112,0,0,0,0,0,0,1,0,0,3
400,C22,55,5,25.0,0.3,0.3,1,1,0,43,0,1,220.08,55.02,0.25,1,0,1,1358,13.8,0,1,22,1,0,0,12,0,0,0,0,0,0,1,0,0,3
401,C23,110,5,28.6,0.3,0.5,2,0,1,59,1,0,220.08,55.02,0.25,1,0,0,1358,27.5,0,1,23,1,0,0,12,0,0,0,0,0,1,1,0,0,2
402,C23,45.9,5,20.0,0.3,0.5,2,0,1,65,1,0,91.7,22.93,0.25,1,0,0,1174,11.5,0,1,23,1,0,0,17,0,0,0,0,0,1,1,0,0,2
403,C23,55,5,25.0,0.3,0.5,2,0,1,48,1,0,110.04,27.51,0.25,1,0,0,1174,13.8,0,1,23,1,0,0,6,0,0,0,0,0,1,1,0,0,2
404,C23,36.7,5,22.2,0.3,0.5,2,1,0,46,1,0,73.36,18.34,0.25,1,0,0,1174,9.2,0,1,23,1,0,1,2,0,0,0,0,0,1,1,0,0,2
405,C23,7.3,5,28.6,0.2,0.5,3,0,1,40,1,0,14.67,2.45,0.17,1,0,0,1174,1.8,0,1,23,1,0,0,8,0,0,0,0,0,1,1,0,0,2
406,C23,64.2,5,25.0,0.3,0.5,2,0,1,36,1,0,128.38,32.1,0.25,1,0,0,1174,16,0,1,23,1,0,0,10,0,0,0,0,0,1,1,0,0,2
407,C23,641.9,5,33.3,0.3,0.5,2,0,1,54,1,0,1283.8,320.95,0.25,1,0,0,1174,160.5,0,1,23,1,0,0,8,0,0,0,0,0,1,1,0,0,2
408,C23,64.2,5,50.0,0.3,1,4,1,0,30,0,1,64.19,16.05,0.25,1,0,0,1174,16,0,1,23,1,0,0,3,0,0,0,0,0,1,1,0,0,2
409,C23,36.7,5,16.7,0.3,0.3,1,1,0,40,1,0,146.72,36.68,0.25,1,0,0,1174,9.2,0,1,23,1,0,0,5,0,0,0,0,0,1,1,0,0,2
410,C23,45.9,5,37.5,0.3,0.8,3,1,0,41,0,1,61.13,15.28,0.25,1,0,0,1174,11.5,0,1,23,1,0,0,10,0,0,0,0,0,1,1,0,0,2
411,C23,45.9,5,,0.3,0.8,3,1,0,54,0,1,61.13,15.28,0.25,1,0,0,1174,11.5,0,1,23,1,0,0,10,0,0,0,0,0,1,1,0,0,2
412,C24,73.4,5,33.3,0.2,0.5,3,0,1,48,1,0,146.72,24.45,0.17,1,0,0,1305,18.3,0,1,24,1,0,1,1.5,0,0,0,1,0,0,0,0,0,0
413,C24,36.7,5,50.0,0.1,0.3,2,0,1,49,0,1,146.72,18.34,0.13,1,0,0,1305,9.2,0,1,24,1,0,1,1,0,0,0,1,0,0,0,0,0,0
414,C24,73.4,5,20.0,0.3,0.5,2,0,1,56,1,0,146.72,36.68,0.25,1,0,0,1305,18.3,0,1,24,1,0,0,2.5,0,0,0,1,0,0,0,0,0,0
415,C24,82.5,5,33.3,0.3,0.5,2,1,0,35,1,0,165.06,41.27,0.25,1,0,0,1305,20.6,0,1,24,1,0,1,1.25,0,0,0,1,0,0,0,0,0,0
416,C24,68.8,5,12.5,0.1,0.3,3,1,0,37,0,1,275.1,22.93,0.08,1,0,0,1305,17.2,0,1,24,1,0,1,1,0,0,0,1,0,0,0,0,0,0
417,C24,64.2,5,28.6,0.3,0.5,2,0,1,36,0,1,128.38,32.1,0.25,1,0,0,1305,16,0,1,24,1,0,1,1.25,0,0,0,1,0,0,0,0,0,0
418,C24,64.2,5,16.7,0.1,0.3,2,1,0,43,1,0,256.76,32.1,0.13,1,0,0,1305,16,0,1,24,1,0,1,1,0,0,0,1,0,0,0,0,0,0
419,C24,91.7,5,28.6,0.3,0.5,2,1,0,34,1,0,183.4,45.85,0.25,1,0,0,1305,22.9,0,1,24,1,0,1,1.25,0,0,0,1,0,0,0,0,0,0
420,C25,64.2,5,12.5,0.1,0.3,2,0,1,39,0,1,256.76,32.1,0.13,1,0,1,1350,16,0,1,25,1,0,0,5,0,0,0,0,0,0,0,0,0,0
421,C25,91.7,5,22.2,0.3,0.5,2,0,1,42,0,1,183.4,45.85,0.25,1,0,1,1350,22.9,0,1,25,1,0,0,5,0,0,0,0,0,0,0,0,0,0
422,C25,64.2,5,16.7,0.1,0.3,2,0,1,26,1,0,256.76,32.1,0.13,1,0,1,1350,16,0,1,25,1,0,0,10,0,0,0,0,0,0,0,0,0,0
423,C25,68.8,5,12.5,0.1,0.3,2,1,0,67,1,0,275.1,34.39,0.13,1,0,1,1350,17.2,0,1,25,1,0,0,4,0,0,0,0,0,0,0,0,0,0
424,C25,45.9,5,25.0,0.3,0.3,1,0,1,56,1,0,183.4,45.85,0.25,1,0,1,1350,11.5,0,1,25,1,0,1,2,0,0,0,0,0,0,0,0,0,0
425,C25,64.2,5,16.7,0.1,0.3,2,0,1,33,0,1,256.76,32.1,0.13,1,0,1,1350,16,0,1,25,1,0,0,12,0,0,0,0,0,0,0,0,0,0
426,C25,64.2,5,16.7,0.3,0.3,1,0,1,28,1,0,256.76,64.19,0.25,1,0,1,1350,16,0,1,25,1,0,0,5,0,0,0,0,0,0,0,0,0,0
427,C25,91.7,5,25.0,0.3,0.5,2,0,1,48,1,0,183.4,45.85,0.25,1,0,1,1350,22.9,0,1,25,1,0,0,7,0,0,0,0,0,0,0,0,0,0
428,C25,91.7,5,25.0,0.3,0.5,2,0,1,37,1,0,183.4,45.85,0.25,1,0,1,1350,22.9,0,1,25,1,0,0,5,0,0,0,0,0,0,0,0,0,0
429,C25,68.8,5,12.5,0.1,0.3,2,0,1,33,1,0,275.1,34.39,0.13,1,0,1,1350,17.2,0,1,25,1,0,0,4,0,0,0,0,0,0,0,0,0,0
430,C25,91.7,5,25.0,0.3,0.5,2,0,1,56,1,0,183.4,45.85,0.25,1,0,1,1350,22.9,0,1,25,1,0,0,5,0,0,0,0,0,0,0,0,0,0
431,C25,91.7,5,20.0,0.2,0.5,3,0,1,43,1,0,183.4,30.57,0.17,1,0,1,1350,22.9,0,1,25,1,0,0,5,0,0,0,0,0,0,0,0,0,0
432,C25,91.7,5,57.1,0.3,1,4,0,1,51,0,1,91.7,22.93,0.25,1,0,1,1350,22.9,0,1,25,1,0,0,3,0,0,0,0,0,0,0,0,0,0
433,C25,27.5,5,10.0,0.3,0.3,1,0,1,36,0,1,110.04,27.51,0.25,1,0,1,1350,6.9,0,1,25,1,0,0,5,0,0,0,0,0,0,0,0,0,0
434,C25,50.4,5,25.0,0.3,0.5,2,0,1,38,1,0,100.87,25.22,0.25,1,0,1,1350,12.6,0,1,25,1,0,0,7,0,0,0,0,0,0,0,0,0,0
435,C25,183.4,5,33.3,0.3,1,4,0,1,30,0,1,183.4,45.85,0.25,1,0,1,1350,45.9,0,1,25,1,0,0,3,0,0,0,0,0,0,0,0,0,0
436,C26,27.5,5,37.5,0.3,0.8,3,0,1,45,1,0,36.68,9.17,0.25,1,0,0,1514,6.9,0,1,26,1,0,0,6,0,0,0,0,0,0,0,0,0,0
437,C26,183.4,5,16.0,0.3,1,4,0,1,44,1,0,183.4,45.85,0.25,1,0,0,1514,45.9,0,1,26,1,0,0,8,0,0,0,0,0,0,0,0,0,0
438,C26,32.1,5,40.0,0.3,1,4,0,1,49,1,0,32.1,8.02,0.25,1,0,0,1514,8,0,1,26,1,0,0,8,0,0,0,0,0,0,0,0,0,0
439,C26,18.3,5,16.7,0.3,0.3,1,0,1,35,1,0,73.36,18.34,0.25,1,0,0,1514,4.6,0,1,26,1,0,0,8,0,0,0,0,0,0,0,0,0,0
440,C26,9.2,5,33.3,0.3,0.3,1,0,1,32,1,0,36.68,9.17,0.25,1,0,0,1514,2.3,0,1,26,1,0,0,7,0,0,0,0,0,0,0,0,0,0
441,C26,55,5,9.1,0.3,0.3,1,0,1,40,1,0,220.08,55.02,0.25,1,0,0,1514,13.8,0,1,26,1,0,0,6,0,0,0,0,0,0,0,0,0,0
442,C26,45.9,5,20.0,0.3,0.3,1,1,0,30,1,0,183.4,45.85,0.25,1,0,0,1514,11.5,0,1,26,1,0,0,4,0,0,0,0,0,0,0,0,0,0
443,C26,137.6,5,20.0,0.3,0.5,2,0,1,20,1,0,275.1,68.78,0.25,1,0,0,1514,34.4,0,1,26,1,0,0,6,0,0,0,0,0,0,0,0,0,0
444,C26,110,5,50.0,0.3,1.5,6,0,1,39,0,1,73.36,18.34,0.25,1,0,0,1514,27.5,0,1,26,1,0,0,6,0,0,0,0,0,0,0,0,0,0
445,C26,73.4,5,10.0,0.3,0.8,3,0,1,73,0,1,97.81,24.45,0.25,1,0,0,1514,18.3,0,1,26,1,0,0,4,0,0,0,0,0,0,0,0,0,0
446,C26,82.5,5,26.7,0.3,1,4,1,0,45,0,1,82.53,20.63,0.25,1,0,0,1514,20.6,0,1,26,1,0,0,4,0,0,0,0,0,0,0,0,0,0
447,C26,137.6,5,20.0,0.2,0.5,3,1,0,43,0,1,275.1,45.85,0.17,1,0,0,1514,34.4,0,1,26,1,0,0,7,0,0,0,0,0,0,0,0,0,0
448,C26,64.2,5,15.4,0.3,0.5,2,0,1,30,0,1,128.38,32.1,0.25,1,0,0,1514,16,0,1,26,1,0,0,10,0,0,0,0,0,0,0,0,0,0
449,C26,183.4,5,40.0,0.3,2,8,0,1,52,1,0,91.7,22.93,0.25,1,0,0,1514,45.9,0,1,26,1,0,0,6,0,0,0,0,0,0,0,0,0,0
450,C26,137.6,5,31.6,0.3,1.5,6,0,1,52,1,0,91.7,22.93,0.25,1,0,0,1514,34.4,0,1,26,1,0,0,6,0,0,0,0,0,0,0,0,0,0
